path,sha256,bytes,source_commit,author,license,modification,release_inclusion
krita/data/patterns/Grid01.pat,7efe360765dc58b7040cfe40a9458f8293ae9adb0e5109686c0962fcfb394fc8,349,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Grid02.pat,3908f903148c6fa4b3d9ccb0f42e5a41bdd327147a1502eaf40d9f08d6da1481,345,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Grid03.pat,9115051b5754c4a3658d556056fda8bd2cf1c5d897dcb29f6751fb589e33fcb4,601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Grid04.pat,eb047dd9b2d29de10d9081e76f82dd005b4fb4e5a7198b2956c5cc78da0a75be,601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Grid05.pat,0e2b4b1cd7a367014c13ab9025cb4b1fcce113b7143af13f4d644656b3be2fb5,421,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/HR_PastelPaper_02.pat,2897c44fe1990a8605cea264ce4ac1e175e94b6f37f39c0ac14a8a9f2eefb218,786475,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/HR_Wall_Paper.pat,f7184c74d903044ac8d6a800464a027864edfb25d014c6601ff9fde3ce58608e,786470,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Maze_lines.png,e18291b4297202a1d6e40af443e59899dc0b8cb50038c6bf65c1dbfec061dd84,20045,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Pattern01.pat,4f36c2a5c7eaecb4a5a3fae5c893e01807352a7db45c3357da8b5721737d0320,349,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Pattern02.pat,7b2cd62b730d2b73a36335371a9d871de43374f5d6bcaec7094c24629be99067,221,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Pattern03.pat,154685a00f45f10beab227ec91e0370125bb9d23c364929fb24334da969c7cd3,601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Pattern04.pat,0eb986474abacf6a6da5e4d14b39c606d6d4038367e4cce56c1425b9dbc5f31c,601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Pattern05.pat,d4e5a7936966b0e0ec83d7d98f054b593ea37d68a0ff6802c1edcc371a9dfd48,1321,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Pattern06.pat,ac4c7dcd7526513f7778da73164bacd09dd77a0591aa6a527000c51f847e9ab7,1625,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Rough_Paper.png,0d371b933f1d92111259094769414c3b92b8ebb1b3d753bd150e20142a1fbd84,315793,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Rough_Wall_With_Impasto.png,0ce1010caafab0314ed91aa5ee958bce327a72c4a5f191f92101e034c8bde094,367034,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Sand_fine.png,a775f82b1ef2490a11c21391d05ab7fc3a9d4d7dc21426d9cd4a3151f5e033ac,288852,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares01.pat,bc8fbc2176080332dbac0aa0ef74ca5558d4b77a2afa43061d3e8c80f0c661a7,349,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares02.pat,64b5e84d1bb45843811fae57a26b58176798159a3b94e62cb16d0c741c69a5bc,281,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares03.pat,d70b190cfe9204b3a0407b8acfd809d3db6fd9fa39b401c81ffafc584b587553,1625,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares04.pat,56659a1cc359b56292d2fe57fb17b8905cc16e4b630cf0059eee55c36d6a3f09,1625,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares05.pat,cd06069f233f9f16ad47bca4bad5847ccd7dfc88af769db94c64309b3112434b,345,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares06.pat,6748b76810b7dbcae35c9bf3950a62bafb2985a8fbdf09399fc0e4a3741bc86a,1321,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares07.pat,676aa1805506f6c2e72d7a62f4239a5e1671397940d8386b930bb627fe773114,1321,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares08.pat,e5a097f43dfd2834ff73a6da62bf76fbd78d19d5a1b91262fd3f58d9aacfe6df,281,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares09.pat,9954d4032c399d780496a8741a604047e35e36cb479cd14e5377bb6c7e5be023,1537,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Squares10.pat,5064c04abdfddeb1657ce0908b120dfb39711ab86637677698d5b398cbc99100,925,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stars_Sized.png,e1d3b97cc8196a34c11996f6e0a65a2257333822642f0f04b91a2bdf9fe0d3ae,38463,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes02.pat,488c80ee60bf7d0d1ac5e525deaf8bc55a4281e89ebdaf4154df62ccfb273d33,385,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes03.pat,e5d75a523359217d965394440e523b6aae06f98639f37b9217d4acb1617c25aa,349,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes04.pat,babf2d624729c01c37b5c7524cca27b93309c1175cb3a5a1d8abf540a59462a7,349,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes05.pat,a4707364f92d2bd16dc9377915014ede53211c9d8fdef4bae89db4ffbf4f4f68,601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes06.pat,2941d33ceee8a744beb25e7734944cc4a1d8824035cf95f83e387860e3a8626c,601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes07.pat,fd47f885e9ae29a5e46732797c41af35a866254c78d7c4e39518f2630778ee7e,3161,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes08.pat,8bdaefd9a966eb8bd90782d2be7fd1e8312c9d52bf07269ff30ed2b11ec5cb9a,10025,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Stripes09.pat,1d80e5ad866a26ed043ad0b31d901db5ff8628668d41ef82e75a00e66b850834,10025,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Zigzag01.pat,bf0dac4e3a4baa8ab8c8bcdaa096c2efbf92335a11c4973c8320c82a7e399424,313,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Zigzag02.pat,f9351f411cd9f24d02707cc088454414714a0f2259bc60ce8cfc94a62c4aaeaf,457,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Zigzag03.pat,03870fa68b81982b579b331805a708561be849ac50dd2b08b601439d230f1fe5,1105,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/Zigzag04.pat,0b9acb6c8fc204ad79804a2a12f861ae493f0bdb4af010c735918d5d831921ba,1105,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/dith_license.txt,36c3a6adcdcfa47f7dfb9584962fac7d662fd30b3fcfc8b3c315dd7fa9d7fd84,20812,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/fractal_pattern.pat,f18773acce27807d68ba140d5ab9c850ef80e9b86e929074b3b0c78c565a79c9,65576,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/generic_paper1.pat,819e81ab4bb7fd17a6b70b889b8ac342b046b3cfc564593f1b308ea29562499a,16424,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/generic_paper2.pat,7103bcc94ecc1594a731d3986f710040e70765a209e32defc862d50f32b12a89,16424,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/patterns/hexacolBW__2.pat,25e02c9e7c9fef94bc3d239f4d94cec9861c4737173de8e1d75321b3525f875f,23725,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A1__300_ppi_.predefinedimage,070bfe494ccc5672b00c55d4baa8567dcf8791307c3168c30c4f3402ef7a09a3,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A1__600_ppi_.predefinedimage,a8fac325949bbbc6060ee8e7a3f732c61f3bb70a000bb3b6e104dde524013e9d,263,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A2__300_ppi_.predefinedimage,af4fb54c8e04b112ebf6bf2ec14fead22ec29b96ba0779a4748f56fb6cbec282,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A2__600_ppi_.predefinedimage,059cde7abdef27ee715b407f238c7cb76edff2c88d5306413b226922de02b987,262,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A3__300_ppi_.predefinedimage,fb46f214825e18395a66eaa036cd1139a996cebee45d2848831fe69f011fd9a0,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A3__600_ppi_.predefinedimage,5b4936c2cf36c0a344aaa6b6fc52836bc0ae71ae3d6e09e191e3695d84329fec,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A4__300_ppi_.predefinedimage,f0f5feb3434e06b453190f0d9d8cd979e7d5e34fa7526093fdd249476da64a8c,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A4__600_ppi_.predefinedimage,ed938772f0e9f9ad67a4c723c23d71b06b9dc119ae40543804b3787ff63a2cba,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A5__300_ppi_.predefinedimage,92fbe98e6d30fb638d5b24c470938e11ae237bb5c67473a5ed182a7221d60834,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A5__600_ppi_.predefinedimage,3079b2f4196c7cd42e080c1d97748186a2b70b4dcbbbc4aa6b8627dc755c1219,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A6__300_ppi_.predefinedimage,1ae7471a081f6da9021b32dbe55d7075dc1d4525549de8f4fe49eabe24104181,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/A6__600_ppi_.predefinedimage,f72cab06cae23d3a0ca9b5d54e66c13d8b15475e3cb14c65339f8341316030fb,261,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/CMakeLists.txt,f28fee59c25e76e4507c7e3fcae75e3f8b93d649c379b705c9bbaa02e669ebea,871,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Film_16_9_4K.predefinedimage,0c2122edd33799dc55d92ae418fdcac8972ae58ac04c00a675b60481fbbd531e,355,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Film_4_3_4K.predefinedimage,d5a0a7b30183665a61aeac48414a4f5075182842dcfba20b16727688c0c96c26,354,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Film_64_27_4K_Wide.predefinedimage,da43e2c91b739f56b29700978385a37df3cdd76b102e85b285c86affdac53a83,360,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Pixel_240x256.predefinedimage,43b7ab9c078e174229507175d912c7fcce712823e02f25bf7ef541b9cc5fd3ec,354,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Texture_1024x1024.predefinedimage,33ea226578a21cf21fc45d73458d79ca314d168949f27c5edcbe8f0bf47720e5,360,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Texture_2048x2048.predefinedimage,bdbbd369892324c6ccc96fb83e9927b0e0f855b497affbd07ec4b1601697c2ed,360,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Texture_256x256.predefinedimage,e5ba1650e71a5d07cccecabfa974fcaa10779a4c8f093a4dad0be0c0874ae8c1,356,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Texture_4096x4096.predefinedimage,8b4c700da6d6754b269ee2f251e60d05a9c7798f451ac4157d6e7d1982051367,360,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/Texture_512x512.predefinedimage,3774ce38284ab5b2cce81fd6fce04668b6f66890f30021d0359c2cb8e57e9de4,356,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/US_Legal__300_ppi_.predefinedimage,e9757fd7e45f59c60174c232a9c55e4ae7e57a72d5125234227c066411661d79,267,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/US_Letter__300_ppi_.predefinedimage,ec791265e3e459f856700cf84764e4614008b7cde4c9caa6438342d728e45473,268,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/predefined_image_sizes/US_Tabloid__300_ppi_.predefinedimage,67400c67f19f0dbb691a1df6757318a1702d9dcb65c2ccd13f67ba5550699ae6,269,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/CMakeLists.txt,80712398557af14d64402b5bd215d6119fcf6cb57e069872e00153b1cc74eb01,192,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/background.png,238e7fc06029cd0f6eaa621d9aee1c8c0345b0645dc841d31dc4df8cae470bdb,1511,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/CMakeLists.txt,24f1a7a3514743ecc3fea1bf121bf81d408100f4c2141bb57c801d7f593d1292,481,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/addition.png,b51b780677f867458585286a0d08a1f0bcbc1636933f7b3fcbf1757e66ec0a93,255,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/color.png,bad1f287b6a96cfd30ae73918562e57d74bc86cb838c2a5bcef195851b120fa3,1433,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/comic.png,d13f7325efcec7d701a2ce05294c11f642d76c4f62bbcf75e71649207eb419f9,563,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/edit-pen.png,91dbb9b382936c8a86d8b96b850ca80fc075c25f6187ccbf24e3ff3d60c70e11,801,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_10.png,7e0f85bba0d3cd7b64d0ad161350647894b13f9113a5c2e71df564e489c9c993,2195,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_15.png,b3ab8605543fa6266eb8efc88c9ce583906f97836f1d585c9f007c199b68f680,2114,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_30.png,e1b17aa47df192c76781f5549fe4df452aafab6c95c64b8eaeedbd615eb1a7a0,2487,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_45.png,1d5150f86c78bd0d2517e94c56cf47becbe7d01777ab03b10873a523e4627f42,2242,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_60.png,dbabc9f25977a6bae59c69a80ee895a808006d3f31dfb70b0955aa183063889f,2553,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_75.png,b70ab8130bf5d81d409a63854787b8e97633104bb1d1dabcc0205144d5c74d53,2242,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_angle_90.png,b9131fd97d02633aadef721caed2fc42a95a8d356d0820a3d2f07178ffae10aa,2559,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_rotation.png,382aa482b634a4e2bb92f922d9c89f8db3c323a4d94d38fd7d0d75fcaccae5f5,827,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/emblem_tilt.png,71f5a100ded7c0a7376dded4a7c4b0e4404e83379082819f5c1fc62bbf19bf4b,3601,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/experimental.png,080fcf89acf232d41d507140cd5b07f12ac3fcae3f9cae67118209352f1793ca,3861,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/favorite.png,cb2cc8e1317eef0fd5e85eda6dc96c69e3e05a13265348ca3d6845eaa1fc2264,4131,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/love.png,fb46b30124be5f87bdd080b055eaa1e9b7a6a414cecb9c050b2eddf9314febb3,2801,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/mechanical.png,0f7096b6a461eeabdd68a68e08599ed51a462df5809aed0d0a7d02be2cb600f9,1503,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/mouse.png,21124dbc89ff2a2608afb424370caacf8d8cc5584db73ae5fd03b53cde8264eb,995,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/multidirection.png,94b4131260cd02628898ed29b3de69f553e05b5b937643b72c7fa32815515c03,3633,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/question.png,af4cfdc8f9c1af6e8d62c2be1931fc488a28585016ccb74712d87f9e33513e52,589,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/sketch.png,9dfd95c89618e5f73ae58eb6e2e23f985e3c9a1723639775d4e5895277e628a2,1812,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/wet.png,67cac3423f6ca3644427040557e02e631652dfab6603bf183619a95da9260174,3988,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/emblem_icons/whirlpool.png,8f4f92edbe05a5e946a343ea0c8c4238868704f049db27d7626b9f90be183363,8624,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/00_01_eraser-mechanical.png,650bd35e78b1312beebab3dce510ae3efefc709639cbd5c77a00d1592c809311,33119,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/00_02_eraser-large.png,925d400b38cde4e4870e96bf01ae4536299942712deade018b41984022656d44,22075,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/00_03_eraser-hard.png,b91a5f60557394b3e671d2552e2512db24d97e46577a75b9693c85e842ecef3f,12668,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/00_04_eraser-kneaded.png,5fad32de0bb91c721bfc30dc400b16bd1e1a158d4be9522cf9ef3a18f4d24d09,30659,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/01_01_mechanical-pencil.png,a4e7550227dc34d83e23f9a3c1d2d438c148206a272763d4f07b9b0c71b83918,23384,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/01_01_pencil-black-stone.png,b0f67ef723f1a7299fdb8ffcbae3ad5cef3b66ee60e943e4ac48c745e6526300,20879,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
